product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
54622,Filosophy saiakesed feta-mee-seesami 450g,Filosophy,450 g,bakery,Prisma,,dairy_other,dairy_eggs_fats,bakery,bakery_buns_croissants,high
55279,"Findus oreo kook, 400 g",Findus,400 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_cakes_pastries,high
3143,Finn Crisp Multigrain õhukesed näkileivad 175 g,Finn Crisp,175 g,bakery,"Prisma, Rimi",,other,other,bakery,bakery_bread_loaves,low
2952,Finn Crisp Original Taste õhukesed näkileivad 400 g,Finn Crisp,400 g,bakery,"Prisma, Selver",,drinks_spirits,drinks,bakery,bakery_bread_loaves,high
48361,Finn Crisp Traditional näkileivad 200 g,Finn Crisp,200 g,bakery,"Barbora, Maxima, Prisma, Selver",,other,other,bakery,bakery_bread_loaves,low
584650,Finn crisp tšiiaseemnete ja meresoolaga õhukesed näkileivad 195g,Finn,195 g,bakery,Prisma,,sweets_nuts_driedfruit,sweets_snacks,bakery,bakery_bread_loaves,high
29706,Flint bruschetta rolls juustumaitselised saiakrõpsud 65g,Flint,65 g,bakery,Prisma,,sweets_snacks_salty,sweets_snacks,bakery,bakery_other,high
49964,Flint bruschetta rolls toorjuustu- ja küüslaugumaitselised saiakrõpsud 65g,Flint,65 g,bakery,Prisma,,sweets_snacks_salty,sweets_snacks,bakery,bakery_other,high
72621,Foodin kookosjook mahe 330ml,Foodin,330 ml,bakery,Prisma,,dairy_plant_drinks,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
2043,Foodin kookosvesi luomu 330 ml,Foodin,330 ml,bakery,Prisma,,drinks_water,drinks,bakery,bakery_cakes_pastries,high
