product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
73842,Santa Maria kookosjook 250ml,Santa Maria,250 ml,bakery,"Coop, Prisma, Rimi, Selver",,bakery_cakes_pastries,bakery
73670,Santa Maria kookosjook lahja 250ml,Santa Maria,250 ml,bakery,"Coop, Prisma, Rimi, Selver",,bakery_cakes_pastries,bakery
66329,Santa Maria kookoskreem 250ml,Santa Maria,250 ml,bakery,"Coop, Prisma, Rimi, Selver",,bakery_cakes_pastries,bakery
68801,Santa Maria mahekookosjook 250 ml,Santa Maria,250 ml,bakery,Prisma,,bakery_cakes_pastries,bakery
36472,Schär gluteenivabad kiudainerikkad minisaiad 150 g,Schär,150 g,bakery,Prisma,,bakery_gluten_free,bakery
2019,Schär gluteenivabad savoiardi- küpsised 200 g,Schär,200 g,bakery,Prisma,,bakery_gluten_free,bakery
37262,Schär gluteenivaba glasuuritud biskviitkook 35 g,Schär,35 g,bakery,Prisma,,bakery_cakes_pastries,bakery
28718,"Schär Petit võiküpsised, gluteenivabad 165 g",Schär Petit,165 g,bakery,"Prisma, Selver",,bakery_gluten_free,bakery
20496,"Schär saiapulber mix b 1 kg, gluteeni- ja laktoosivaba",Schär,1 kg,bakery,"Coop, Prisma, Selver",,bakery_other,bakery
12208,"Smuuti õuna, maasika, mustika jakaerahelvestega, CORNY, 120 g",Corny,120 g,bakery,"Coop, Prisma, Selver",,bakery_other,bakery
18875,"Šokolaadi ja kookose energiaküpsis kilgiga, 40g",Šokolaadi,40 g,bakery,Prisma,,bakery_cakes_pastries,bakery
1551,Sonett nõudepesuvahend saialillega 1l,Sonett,1 l,bakery,Prisma,,hh_dishwashing,household
51558,Täkumetsa kookoseküpsis 150g gluteenivaba,Täkumetsa,150 g,bakery,Prisma,,bakery_cakes_pastries,bakery
16151,Tartu Mill kaerajahu purukook 450 g,Tartu Mill,450 g,bakery,"Coop, Prisma, Selver",,bakery_cakes_pastries,bakery
61047,Tartu Mill plaadikook 400 g,Tartu Mill,400 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_cakes_pastries,bakery
1820,Taruv.-astel.-saial. etanooliv. kurgupihusti 30 ml,Taruv.-astel.-saial.,30 ml,bakery,Prisma,,bakery_other,bakery
8631,Tere Deary taimne dessert kookos-apelsini 130g,Tere Deary,130 g,bakery,Prisma,,bakery_cakes_pastries,bakery
